legacy_id,post_type,post_status,language,trid,slug,title,date,legacy_url,categories,rule,proposed_type,confidence,needs_review,proposed_topics,proposed_regions,proposed_campaigns,proposed_series,notes,final_type,final_topics,reviewer,person_hints
74367,post,publish,de,154407,globale-gesundheitssicherheit-erfordert-medizinische-infrastruktur-in-jedem-land-grosse-industrienationen-muessen-jetzt-zusammenarbeiten,Globale Gesundheitssicherheit erfordert medizinische Infrastruktur in jedem Land - große Industrienationen müssen jetzt zusammenarbeiten!,2021-05-15,,updates-de|activity-de|updates-development-de|location-germany-de|activity-initiatives-de|komitee-coincidenica-oppositorum-zusammenfall-der-gegensatze-de|committee-for-the-coincidence-of-opposites-de|healthcare-de,R6,si_statement,low,1,health-food|physical-economy,germany,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,si_statement,,fable-day1,
74373,post,publish,de,154401,indien-bleibt-das-epizentrum-der-globalen-covid-19-pandemie,Indien bleibt das Epizentrum der globalen COVID-19-Pandemie,2021-05-15,,healthcare-de|551|524|530|637|659,R9,post,auto,0,health-food|peace-strategy|physical-economy,,,,,,,,
74375,post,publish,de,154398,beasley-berichtet-dass-9-millionen-menschen-im-jahr-2020-verhungert-seien-und-dieses-jahr-30-millionen-menschen-sterben-koennten,"Beasley berichtet, daß 9 Millionen Menschen im Jahr 2020 verhungert seien und dieses Jahr 30 Millionen Menschen sterben könnten",2021-05-15,,healthcare-de|551|524|530|637|659,R9,post,auto,0,health-food|peace-strategy|physical-economy,,,,,,,,
74386,post,publish,de,154410,wang-yi-trifft-sich-mit-zentralasiatischen-aussenministern-und-spricht-auf-der-seidenstrassen-expo,Wang Yi trifft sich mit zentralasiatischen Außenministern und spricht auf der Seidenstraßen-Expo,2021-05-16,,brics-de-4|china-de,R9,post,auto,0,great-projects,china,,,,,,,
74388,post,publish,de,154411,bruederlichkeit-statt-geopolitik-el-salvador-und-honduras-geben-ein-beispiel,Brüderlichkeit statt Geopolitik: El Salvador und Honduras geben ein Beispiel,2021-05-16,,,R9,post,auto,0,,,coincidence-of-opposites,,,,peace-strategy,fable-day1,
74393,post,publish,en,154416,brotherhood-over-geopolitics-el-salvador-and-honduras-set-an-example,Brotherhood Over Geopolitics: El Salvador and Honduras Set an Example,2021-05-16,,updates|updates-development|healthcare|global-diplomacy|china|covid-19|healthcare-updates-development|el-salvador|honduras,R9,post,auto,0,health-food|peace-strategy|physical-economy,china|ibero-america,,,,,,,
74405,post,publish,en,154418,call-for-action-to-address-world-health-care-crisis,Call For Action To Address World Health Care Crisis,2021-05-17,,allgemein,R9,post,auto,0,,,,,call re world health crisis — pair with 74335/74367,si_statement,,fable-day1,
74424,post,publish,en,154423,bolivian-president-arce-only-a-global-solution-can-defeat-covid-pandemic,Bolivian President Arce: Only a Global Solution Can Defeat COVID Pandemic,2021-05-17,,activity|updates|activity-initiatives|updates-development|committee-for-the-coincidence-of-opposites|healthcare|global-diplomacy|china|covid-19|russia|agriculture|healthcare-updates-development|bolivia,R6,si_statement,low,1,classical-culture|health-food|peace-strategy|physical-economy,china|ibero-america|russia,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,Luis Arce Catacora | President of Bolivia
74442,post,publish,de,154423,bolivianischer-praesident-arce-nur-eine-globale-loesung-kann-die-covid-pandemie-besiegen,Bolivianischer Präsident Arce: Nur eine globale Lösung kann die COVID-Pandemie besiegen,2021-05-17,,updates-de|activity-de|updates-development-de|activity-initiatives-de|committee-for-the-coincidence-of-opposites-de|healthcare-de|china-de|global-diplomacy-de,R6,si_statement,low,1,health-food|peace-strategy|physical-economy,china,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,Luis Arce Catacora | Präsident Boliviens
74457,page,publish,de,154426,newsletter-des-internationalen-schiller-instituts,Newsletter des internationalen Schiller-Instituts,2021-05-23,,,R9,page,auto,0,,,,,,,,,
74487,post,publish,en,154430,reconstruction-and-development-not-war-is-the-key-to-security-in-southwest-asia,"Reconstruction And Development, Not War, Is The Key To Security In Southwest Asia",2021-05-18,,allgemein|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74501,post,publish,en,154435,south-africas-dirco-posts-chinas-shared-future-for-mankind,South Africa’s DIRCO Posts ‘China’s Shared Future for Mankind’,2021-05-18,,updates-brics|updates-bri|updates|updates-development|global-diplomacy|china|so-africa,R9,post,auto,0,great-projects|peace-strategy|physical-economy,africa|china,,,,,,,
74513,post,publish,en,154437,the-great-task-of-real-infrastructure-modern-healthcare-systems-in-every-nation,The Great Task of Real Infrastructure: Modern Healthcare Systems in Every Nation,2021-05-18,,allgemein|activity|updates|activity-initiatives|updates-development|committee-for-the-coincidence-of-opposites|healthcare|covid-19|healthcare-updates-development,R6,si_statement,low,1,health-food|physical-economy,,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,
74530,post,publish,en,154440,the-green-new-deal-is-a-malthusian-killer-we-need-real-infrastructure,The Green New Deal Is a Malthusian Killer: We Need REAL INFRASTRUCTURE,2021-05-19,,allgemein,R9,post,auto,0,,,,,,,energy-environment,fable-day1,
74533,post,publish,en,154443,mark-carney-africa-will-get-rich-with-carbon-offsets-by-rejecting-development,Mark Carney: Africa Will Get Rich with Carbon Offsets by Rejecting Development,2021-05-19,,updates-environmentalism|updates|updates-geopolitics|updates-development|green-new-deal|finance|agriculture,R9,post,auto,0,classical-culture|energy-environment|peace-strategy|physical-economy,,,,,,,,
74545,post,publish,en,154446,china-points-to-promethean-nature-of-space-exploration-to-light-up-human-civilization,"China Points to Promethean Nature of Space Exploration--""To Light Up Human Civilization""",2021-05-19,,updates-space|updates|updates-geopolitics|updates-development|global-diplomacy|china,R9,post,auto,0,peace-strategy|physical-economy|science-space,china,,,,,,,
74558,post,publish,de,154437,die-grosse-herausforderung-echter-infrastruktur-moderne-gesundheitssysteme-fuer-alle-nationen,Die große Herausforderung echter Infrastruktur: Moderne Gesundheitssysteme für alle Nationen,2021-05-20,,updates-de|activity-de|updates-development-de|activity-initiatives-de|komitee-coincidenica-oppositorum-zusammenfall-der-gegensatze-de|committee-for-the-coincidence-of-opposites-de|healthcare-de,R6,si_statement,low,1,health-food|physical-economy,,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,
74562,post,publish,de,154443,mark-carney-afrika-wird-reich-durch-emissionsausgleich-und-entwicklungsverzicht,Mark Carney: Afrika wird „reich“ durch Emissionsausgleich und Entwicklungsverzicht,2021-05-20,,grun-bedeutet-tod|updates-de|updates-geopolitics-de|updates-development-de|green-new-deal-de,R9,post,auto,0,energy-environment|peace-strategy|physical-economy,,,,,,,,
74564,post,publish,de,154446,chinas-prometheische-einstellung-zur-weltraumforschung,Chinas prometheische Einstellung zur Weltraumforschung,2021-05-20,,eine-neue-renaissance|updates-space-de|551|524|530|china-de|658|659|544,R9,post,auto,0,new-paradigm|peace-strategy|physical-economy|science-space,china,,,,,,,
74566,post,publish,en,154448,putin-gives-another-lesson-in-statecraft-the-satanic-rules-based-order-must-be-rejected,"Putin Gives Another Lesson in Statecraft: the Satanic ""Rules-Based Order"" Must Be Rejected!",2021-05-20,,updates|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74569,post,publish,en,154454,putin-tells-ambassadors-the-pathway-to-peace-lies-through-love-for-humanity,"Putin Tells Ambassadors, the Pathway to Peace Lies Through ‘Love for Humanity’",2021-05-20,,updates-war|updates|updates-geopolitics|updates-development|color-revolutions|healthcare|global-diplomacy|covid-19|russia|healthcare-updates-development,R9,post,auto,0,health-food|peace-strategy|physical-economy,russia,,,,,,,
74571,post,publish,en,154451,video-the-schiller-institute-peace-through-development,Video: The Schiller Institute: Peace through development,2021-05-20,,allgemein,R9,post,auto,0,,,,,EN pair of 75012,si_video,new-paradigm,fable-day1,
74585,post,publish,de,154435,suedafrikas-aussenministerium-veroeffentlicht-chinas-gemeinsame-zukunft-fuer-die-menschheit,"Südafrikas Außenministerium veröffentlicht ""Chinas gemeinsame Zukunft für die Menschheit"".",2021-05-20,,551|524|658|659|448|180,R9,post,auto,0,great-projects|peace-strategy|physical-economy,china,,,,,,,
74598,post,publish,en,154456,are-we-deserving-of-the-futures-gratitude,Are We Deserving of the Future’s Gratitude?,2021-05-20,,allgemein|updates-war|activity|updates|updates-geopolitics|activity-initiatives|updates-development|committee-for-the-coincidence-of-opposites|global-diplomacy|finance|covid-19,R6,si_statement,low,1,health-food|peace-strategy|physical-economy,,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,Helga Zepp-LaRouche
74618,post,publish,de,154454,putin-der-weg-zum-frieden-liegt-in-der-liebe-zur-menschlichkeit,"Putin: Der Weg zum Frieden liegt in der ""Liebe zur Menschlichkeit“",2021-05-21,,brics-de|brics-de-2|brics-de-4|551|524|530|636|96|global-diplomacy-de|637|659,R9,post,auto,0,great-projects|health-food|peace-strategy|physical-economy,,,,,,,,
74620,post,publish,de,154456,wachsender-widerstand-gegen-malthusianismus-und-krieg,Wachsender Widerstand gegen Malthusianismus und Krieg,2021-05-21,,grun-bedeutet-tod|brics-de|brics-de-2|green-new-deal-de|551|37|524|530|96|global-diplomacy-de|628|659|526|563,R6,si_statement,low,1,energy-environment|great-projects|peace-strategy|physical-economy,,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,
74630,post,publish,en,154459,friday-questions-can-the-method-of-the-coincidence-of-opposites-be-applied-to-bring-peace-to-southwest-asia,Friday Questions: Can the method of the Coincidence of Opposites Be Applied to Bring Peace to Southwest Asia?,2021-05-21,,allgemein|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74632,post,publish,en,154461,facing-u-s-sanctions-threat-el-salvador-turns-to-china-and-russia-for-support-for-its-sovereign-development,"Facing U.S. Sanctions Threat, El Salvador Turns to China and Russia for Support For Its Sovereign Development",2021-05-21,,allgemein|updates|updates-wlb|updates-development|updates-finance|global-diplomacy|china|russia|el-salvador,R9,post,auto,0,great-projects|peace-strategy|physical-economy,china|ibero-america|russia,,,,,,,
74634,post,publish,en,154463,webcast-a-different-approach-from-russia-and-china-threatens-the-globalist-oligarchs-great-reset-and-green-new-deal,"Webcast: A ""Different Approach"" from Russia and China Threatens the Globalist Oligarch's Great Reset and Green New Deal",2021-05-21,,allgemein,R9,post,auto,0,,,,weekly-webcast-hzl,,si_video,,fable-day1,
74646,post,publish,de,154463,webcast-ein-anderer-ansatz-bedroht-den-great-reset-der-globalistischen-oligarchen,"Webcast: Ein ""anderer Ansatz"" bedroht den Great Reset der globalistischen Oligarchen",2021-05-21,,grun-bedeutet-tod|helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de|green-new-deal-de,R3,si_video,high,0,energy-environment,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
74660,post,publish,en,154467,putin-and-xi-jointly-launch-construction-of-four-nuclear-plants-in-china-emphasize-innovation-based-development,"Putin and Xi Jointly Launch Construction of Four Nuclear Plants in China, Emphasize “Innovation-Based Development”",2021-05-21,,allgemein|updates|updates-wlb|updates-development|global-diplomacy|china|russia|power-energy,R9,post,auto,0,great-projects|peace-strategy|physical-economy,china|russia,,,,,,,
74672,post,publish,de,154461,angesichts-der-drohenden-us-sanktionen-wendet-sich-el-salvador-an-china-und-russland-um-unterstuetzung-fuer-seine-souveraene-entwicklung-zu-erhalten,"Angesichts der drohenden US-Sanktionen wendet sich El Salvador an China und Rußland, um Unterstützung für seine souveräne Entwicklung zu erhalten",2021-05-22,,brics-de|brics-de-2|updates-de|updates-wlb-de|updates-finance-de|updates-development-de|china-de|global-diplomacy-de,R9,post,auto,0,great-projects|peace-strategy|physical-economy,china,,,,,,,
74674,post,publish,de,154467,putin-und-xi-starten-gemeinsam-den-bau-von-vier-kernkraftwerken-in-china-und-betonen-innovationsbasierte-entwicklung,Putin und Xi starten gemeinsam den Bau von vier Kernkraftwerken in China und betonen „innovationsbasierte Entwicklung“,2021-05-22,,grun-bedeutet-tod|die-weltlandbrucke-bauen|brics-de|brics-de-2|neue-seidenstrasse|bri-de|brics-de-4|updates-de|updates-wlb-de|updates-finance-de|updates-development-de|china-de|global-diplomacy-de,R9,post,auto,0,energy-environment|great-projects|peace-strategy|physical-economy,china,,,,,,,
74692,post,publish,en,154470,beethoven-sparks-of-joy-56,Beethoven: Sparks of Joy!,2021-05-23,,updates|daily-beethoven-sparks-of-joy,R3,si_video,high,0,classical-culture,,,daily-beethoven,,,,,
74697,page,publish,de,154472,petition-lyndon-larouche-rehabilitieren,Petition: Lyndon LaRouche rehabilitieren,2021-05-24,,,R9,page,auto,0,,,,,,,,,
74711,post,publish,en,159712,harley-schlanger-update-are-the-common-aims-for-mankind-attainable,Harley Schlanger Update: Are the Common Aims for Mankind Attainable?,2021-05-24,,harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74713,post,publish,en,154474,harley-schlanger-update-are-the-common-aims-for-mankind-attainable,Harley Schlanger Update: Are the Common Aims for Mankind Attainable?,2021-05-24,,harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74715,post,publish,en,154476,harley-schlanger-update-the-biden-agenda-hyperinflation-and-war,Harley Schlanger Update: The Biden Agenda: Hyperinflation and War?,2021-05-25,,harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74717,page,publish,de,154478,das-komitee-fuer-die-coincidentia-oppositorum,Das Komitee für die Coincidentia Oppositorum,2021-05-26,,,R9,page,auto,0,,,,,,,,,
74741,page,publish,de,154481,petition-dringender-appell-an-trump-xi-putin-und-modi-setzen-sie-umgehend-larouches-vier-gesetze-um,"Petition: Dringender Appell an Trump, Xi, Putin und Modi: Setzen Sie umgehend LaRouches Vier Gesetze um!",2021-05-26,,,R9,page,auto,0,,,,,petition page duplicating post 57909 — dedupe at transform,si_statement,,fable-day1,Helga Zepp-LaRouche
74757,page,publish,de,154482,coronavirus-petition-fuer-eine-weltgesundheitsinfrastruktur,Coronavirus-Petition: Für eine Weltgesundheitsinfrastruktur,2021-05-26,,,R9,page,auto,0,,,,,petition page duplicating post 59156 — dedupe at transform,si_statement,,fable-day1,
74762,page,publish,de,154483,petition-alle-nationen-muessen-sich-zusammentun-um-die-pandemie-die-wirtschaftliche-depression-und-die-kriegsgefahr-zu-stoppen,"Petition: Alle Nationen müssen sich zusammentun, um die Pandemie, die wirtschaftliche Depression und die Kriegsgefahr zu stoppen",2021-05-26,,,R9,page,auto,0,,,,,petition page duplicating post 61757 — dedupe at transform,si_statement,,fable-day1,Helga Zepp-LaRouche
74767,page,publish,de,154485,resolution-zum-beethoven-jahr,Resolution zum Beethoven-Jahr,2021-05-26,,,R9,page,auto,0,,,,,,,,,
74772,page,publish,de,154486,weltweiter-widerstand-gegen-globalen-faschismus-stoppt-die-machtergreifung-der-zentralbanken,Weltweiter Widerstand gegen globalen Faschismus: Stoppt die Machtergreifung der Zentralbanken!,2021-05-26,,,R9,page,auto,0,,,,,resolution page duplicating post 64616 — dedupe at transform,si_statement,,fable-day1,
74776,post,publish,en,154487,harley-schlanger-update-regime-change-plotters-targeting-syria-belarus-as-well-as-russia-and-china,"Harley Schlanger Update: Regime Change Plotters Targeting Syria, Belarus, as well as Russia and China",2021-05-26,,harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74779,post,publish,en,154489,harley-schlanger-update-the-insanity-of-the-infrastructure-debate-in-the-u-s,"Harley Schlanger Update: The Insanity of the ""Infrastructure Debate"" in the U.S.",2021-05-27,,allgemein|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74781,post,publish,en,154492,interview-with-mayor-amable-de-jesus-hernandez-san-jose-colinas-honduras,"Interview with Mayor Amable de Jesús Hernández, San José Colinas, Honduras",2021-05-27,,allgemein,R9,post,auto,0,,,coincidence-of-opposites,,,si_video,,fable-day1,
74803,post,publish,en,154495,cuba-vaccinated-one-million-people-with-covid-vaccine-plans-to-immunize-entire-adult-population-this-year,Cuba Vaccinated One Million People With COVID Vaccine; Plans to Immunize Entire Adult Population This Year,2021-05-27,,allgemein|updates|updates-development|healthcare|covid-19|cuba|healthcare-updates-development,R9,post,auto,0,health-food|physical-economy,ibero-america,,,,,,,
74815,post,publish,en,154498,who-dir-denounces-scandalous-vaccine-inequity-warns-the-pandemic-is-not-over,"WHO Dir. Denounces ""Scandalous"" Vaccine Inequity, Warns the Pandemic Is Not Over",2021-05-27,,allgemein|updates|updates-geopolitics|updates-development|healthcare|global-diplomacy|covid-19,R9,post,auto,0,health-food|peace-strategy|physical-economy,,,,,,,,
74828,post,publish,en,154502,harvard-scientist-space-exploration-uplifts-and-gives-meaning-to-humans-lives,Harvard Scientist: Space Exploration Uplifts and Gives Meaning to Humans’ Lives,2021-05-27,,updates-space|updates|updates-development,R9,post,auto,0,physical-economy|science-space,,,,,,,,
74841,post,publish,en,154505,forget-geopolitics-save-lives-with-vaccines-ibero-american-experts-tell-atlantic-council,"Forget Geopolitics: Save Lives With Vaccines, Ibero-American Experts Tell Atlantic Council",2021-05-27,,updates|updates-geopolitics|updates-development|healthcare|global-diplomacy|china|united-states|covid-19|healthcare-updates-development,R9,post,auto,0,health-food|peace-strategy|physical-economy,china|united-states,,,,,,,
74857,post,publish,en,154507,harley-schlanger-update-end-the-era-of-geopolitical-confrontation,Harley Schlanger Update: End the Era of Geopolitical Confrontation,2021-05-28,,harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
74861,post,publish,en,154509,china-speed-in-the-vaccination-effort,“China Speed” in the Vaccination Effort,2021-05-28,,allgemein|updates|updates-development|healthcare|global-diplomacy|china|covid-19|healthcare-updates-development,R9,post,auto,0,health-food|peace-strategy|physical-economy,china,,,,,,,
74873,post,publish,en,154512,honduran-mayors-explain-success-in-appeal-to-el-salvador-for-vaccines,Honduran Mayors Explain Success in Appeal to El Salvador for Vaccines,2021-05-28,,allgemein|updates|updates-development|healthcare|global-diplomacy|covid-19|healthcare-updates-development|el-salvador|honduras,R6,si_statement,low,1,health-food|peace-strategy|physical-economy,ibero-america,,,statement-ish title keyword,post,,fable-day1,
74922,post,publish,en,154517,dr-joycelyn-elders-on-caribbean-facebook-forum-on-health-security,"Dr. Joycelyn Elders, on Caribbean Facebook Forum on Health Security",2021-05-28,,allgemein|updates|activity-initiatives|updates-development|committee-for-the-coincidence-of-opposites|healthcare|covid-19|healthcare-updates-development,R6,si_statement,low,1,health-food|physical-economy,,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,Joycelyn Elders | former U.S. Surgeon General; Kirk Meighoo
74953,post,publish,en,154521,putin-biden-summit-potential-step-in-the-right-direction,Webcast: Putin–Biden Summit: Potential Step in the Right Direction,2021-05-29,,hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
74957,post,publish,de,154521,webcast-putin-biden-gipfeltreffen-potentieller-schritt-in-die-richtige-richtung,Webcast: Putin-Biden-Gipfeltreffen - Potentieller Schritt in die richtige Richtung,2021-05-29,,weltkrieg-stoppen|helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de|471|438|537,R3,si_video,high,0,peace-strategy,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
74972,post,publish,de,154509,chinesisches-tempo-bei-der-impfung,"""Chinesisches Tempo"" bei der Impfung",2021-05-30,,updates-de|updates-development-de|healthcare-de|china-de|global-diplomacy-de,R9,post,auto,0,health-food|peace-strategy|physical-economy,china,,,,,,,
74974,post,publish,de,154517,dr-joycelyn-elders-spricht-auf-karibischem-facebook-forum-zur-gesundheitssicherheit,Dr. Joycelyn Elders spricht auf karibischem Facebook-Forum zur Gesundheitssicherheit,2021-05-30,,551|37|524|637|628|563,R6,si_statement,low,1,health-food|physical-economy,,coincidence-of-opposites,,activity-initiatives category — many are ordinary reports; verify,post,,fable-day1,
74976,post,publish,en,154524,argentina-to-sign-mou-joining-the-belt-and-road-initiative-as-soon-as-possible,Argentina to Sign MOU Joining the Belt and Road Initiative As Soon As Possible,2021-05-30,,allgemein|updates-bri|updates|updates-wlb|updates-development|global-diplomacy|china|argentina|power-energy,R9,post,auto,0,great-projects|peace-strategy|physical-economy,china|ibero-america,,,,,,,
74988,post,publish,en,154527,italian-scientists-praise-russian-and-chinese-climate-models-blast-coming-ipcc-report,"Italian Scientists Praise Russian and Chinese Climate Models, Blast Coming IPCC Report",2021-05-30,,allgemein|updates-environmentalism|updates|updates-development|green-new-deal,R9,post,auto,0,energy-environment|physical-economy,,,,,,,,
75000,post,publish,en,154531,international-groups-rally-to-help-cuba-get-syringes-to-vaccinate-population,International Groups Rally to Help Cuba Get Syringes To Vaccinate Population,2021-05-30,,updates|updates-geopolitics|healthcare|covid-19|cuba|healthcare-updates-development,R9,post,auto,0,health-food|peace-strategy|physical-economy,ibero-america,,,,,,,
75012,post,publish,de,154533,video-das-schiller-institut-frieden-durch-entwicklung,Video: Das Schiller-Institut: Frieden durch Entwicklung,2021-05-31,,activity-de|location-germany-de|activity-initiatives-de|global-diplomacy-de,R6,si_statement,low,1,peace-strategy,germany,,,activity-initiatives category — many are ordinary reports; verify | video post without series,si_video,,fable-day1,Helga Zepp-LaRouche; Lyndon LaRouche
75014,post,publish,de,154535,wer-haelt-die-schnuere-bei-der-nato-sprechpuppe-gruene-entlarven-sich-als-koloniale-kriegspartei,Wer hält die Schnüre bei der NATO-Sprechpuppe? Grüne entlarven sich als koloniale Kriegspartei,2021-05-31,,grun-bedeutet-tod|weltkrieg-stoppen|helga-zepp-larouche-de|hzl-text-de,R9,post,auto,0,energy-environment|peace-strategy,,,,,,,,Helga Zepp-LaRouche
75016,post,publish,de,154498,who-direktor-prangert-skandaloese-impfstoff-ungerechtigkeit-an-und-warnt-die-pandemie-sei-noch-nicht-vorbei,"WHO-Direktor prangert „skandalöse“ Impfstoff-Ungerechtigkeit an und warnt, die Pandemie sei noch nicht vorbei",2021-05-31,,updates-de|updates-geopolitics-de|updates-development-de|healthcare-de|global-diplomacy-de,R9,post,auto,0,health-food|peace-strategy|physical-economy,,,,,,,,
75018,post,publish,de,154495,kuba-hat-eine-million-menschen-mit-seinem-covid-impfstoff-geimpft-plant-die-gesamte-erwachsene-bevoelkerung-in-diesem-jahr-zu-impfen,"Kuba hat eine Million Menschen mit seinem COVID-Impfstoff geimpft; plant, die gesamte erwachsene Bevölkerung in diesem Jahr zu impfen",2021-05-31,,updates-de|updates-development-de|healthcare-de,R9,post,auto,0,health-food|physical-economy,,,,,,,,
75020,post,publish,de,154505,lateinamerikanische-experten-draengen-den-atlantic-council-weg-mit-geopolitik-her-mit-impfstoffen-um-leben-zu-retten,"Lateinamerikanische Experten drängen den Atlantic Council: Weg mit Geopolitik, her mit Impfstoffen, um Leben zu retten!",2021-05-31,,updates-de|updates-geopolitics-de|updates-development-de|healthcare-de|china-de|global-diplomacy-de,R9,post,auto,0,health-food|peace-strategy|physical-economy,china,,,,,,,
75022,post,publish,de,154502,harvard-wissenschaftler-sagt-dass-die-erforschung-des-weltraums-den-menschen-erhebe-und-seinem-leben-einen-sinn-gebe,"Harvard-Wissenschaftler sagt, daß die Erforschung des Weltraums den Menschen erhebe und seinem Leben einen Sinn gebe",2021-05-31,,updates-de|updates-space-de|updates-development-de,R9,post,auto,0,physical-economy|science-space,,,,,,,,
75027,post,publish,en,154537,dont-fall-for-the-lies-coming-from-the-networks-behind-the-endless-wars-and-the-russiagate-regime-change-coup,"Don't Fall for the Lies Coming from the Networks Behind the ""Endless Wars"" and the Russiagate Regime Change Coup",2021-06-01,,allgemein|updates|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
75029,post,publish,en,154540,china-launches-tianzhou-cargo-ship-which-docks-with-the-space-station,China Launches Tianzhou Cargo Ship Which Docks With the Space Station,2021-06-01,,allgemein|updates-space|china|power-energy,R9,post,auto,0,physical-economy|science-space,china,,,,,,,
75041,post,publish,en,154543,another-advance-toward-fusion-power-in-chinas-east-tokamak,Another Advance Toward Fusion Power in China's EAST Tokamak,2021-06-01,,allgemein|china|power-energy,R9,post,auto,0,physical-economy,china,,,,,,,
75057,post,publish,de,154540,china-startet-das-frachtschiff-tianzhou-das-erfolgreich-an-raumstation-andockt,"China startet das Frachtschiff Tianzhou, das erfolgreich an Raumstation andockt",2021-06-02,,updates-space-de|37|china-de|658|544,R9,post,auto,0,science-space,china,,,,,,,
75059,post,publish,de,154543,ein-weiterer-fortschritt-hin-zur-fusionsenergie-in-chinas-east-tokamak,Ein weiterer Fortschritt hin zur Fusionsenergie in Chinas EAST-Tokamak,2021-06-02,,china-de,R9,post,auto,0,,china,,,,,science-space,fable-day1,
75061,post,publish,en,154545,globalist-central-bankers-are-out-to-destroy-concept-of-national-sovereignty,"Globalist Central Bankers Are Out To Destroy Concept Of ""National Sovereignty""",2021-06-02,,allgemein|updates|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
75063,page,publish,de,154547,internationale-schiller-institut-internetkonferenz-26-u-27-juni-2021,"Internationale Schiller-Institut Internetkonferenz, 26. u. 27. Juni 2021",2021-06-02,,,R9,page,auto,0,,,,,,,,,
75094,post,publish,en,154550,increasing-density-of-false-narratives-from-war-party-proliferate-preceding-upcoming-summits,Webcast: Increasing Density of False Narratives from War Party Proliferate Preceding Upcoming Summits,2021-06-02,,allgemein|hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
75096,post,publish,de,154550,zunehmende-verdichtung-falscher-narrative-im-vorfeld-der-bevorstehenden-gipfeltreffen,ZUNEHMENDE DICHTE FALSCHER ERZÄHLUNGEN DER KRIEGSPARTEI IM VORFELD DER BEVORSTEHENDEN GIPFELTREFFEN,2021-06-02,,grun-bedeutet-tod|weltkrieg-stoppen|helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,energy-environment|peace-strategy,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
75150,post,publish,en,154556,pre-summit-events-target-russia-china,"Pre-Summit Events Target Russia, China",2021-06-03,,allgemein|updates|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
75156,post,publish,en,154558,sanctions-the-rules-based-order-and-dangerous-hypocrisy,"Sanctions, the Rules-Based Order, and Dangerous Hypocrisy",2021-06-04,,allgemein|updates|harley_schlanger_daily_update,R3,si_video,high,0,,,,schlanger-daily-update,,,,,
75160,post,publish,en,154562,valdai-club-at-spief-weaponized-dollar-forcing-world-to-flee-the-dollar,"Valdai Club at SPIEF: ""Weaponized Dollar"" Forcing World To Flee the Dollar",2021-06-05,,allgemein,R9,post,auto,0,,,,,,,physical-economy,fable-day1,
75182,post,publish,en,154565,ibero-america-looks-to-eurasian-economic-union-for-economic-ties,Ibero-America Looks to Eurasian Economic Union for Economic Ties,2021-06-05,,allgemein,R9,post,auto,0,,,,,,,great-projects,fable-day1,
75197,post,publish,de,154565,valdai-club-bei-st-petersburger-wirtschaftsforum-dollar-als-waffe-zwingt-die-welt-diese-waehrung-zu-verlassen,"Valdai Club bei St. Petersburger Wirtschaftsforum: „Dollar als Waffe“ zwingt die Welt, diese Währung zu verlassen",2021-06-05,,37,R9,post,auto,0,,,,,,,physical-economy,fable-day1,
