legacy_id,language,trid,date,slug,title,evidence,byline_raw,articles_by_this_name,match,proposed_person_key,proposed_action,confidence,person_hints,wp_author_id,snippet,needs_review,final_action,reviewer,notes
103472,de,159386,2024-07-14,der-weg-zum-frieden-ist-nicht-unmoeglich-58-treffen-der-internationalen-friedenskoalition,„Der Weg zum Frieden ist nicht unmöglich“ - 58. Treffen der Internationalen Friedenskoalition,leading-byline,Alexander Hartmann,11,none,,new-person,medium,,34,"von Alexander Hartmann Helga Zepp-LaRouche eröffnete das 58. Internettreffen der Internationalen Friedenskoalition (IPC) am 12. Juli mit einer ausführlichen Einschätzung des Washingtoner NATO-Gipfels,",1,,,
33607,de,18003,2016-03-17,aufbau-der-wirtschaft-statt-geopolitik-und-malthusianismus,Aufbau der Wirtschaft statt Geopolitik und Malthusianismus,leading-byline,Christine Bierre and Alexander Hartmann,11,partial,christine-bierre,,low,,33,Das Schiller-Institut veranstaltete am 13. und 14. Juni in Paris eine internationale Konferenz zum Thema „Wiederaufbau der Welt in der BRICS-Ära“. von Christine Bierre und Alexander Hartmann Am 13,1,,,
113756,de,160512,2025-12-21,internationale-jugendbewegung-entsteht-eine-neue-strategische-flanke-fuer-das-gute,Internationale Jugendbewegung entsteht: eine neue strategische Flanke für das Gute,leading-byline,Daniel Burke and Alexander Hartmann,11,partial,daniel-burke,,low,,33,"Von Daniel Burke und Alexander Hartmann Für alle Kräfte, die eine neue, gerechte Sicherheits- und Entwicklungsarchitektur für die Welt fordern, entsteht jetzt eine wichtige neue strategische Flanke: e",1,,,
4349,en,3079,2014-02-01,concert-in-memory-of-jfk-immortality-in-the-presidency,Concert in Memory of JFK: Immortality in the Presidency,leading-byline,Dennis Speed,3,built,dennis-speed,accept,high,,33,"This article appeared in the January 24, 2014 issue of Executive Intelligence Review. We post it here with the permission of the publisher. By Dennis Speed I was Twenty-three years old at the t",1,,,
4566,de,3079,2014-02-03,unsterblichkeit-im-prasidentenamt,Unsterblichkeit im Präsidentenamt,leading-byline,Dennis Speed,3,built,dennis-speed,accept,high,,33,"Das Schiller-Institut veranstaltete am 19. Januar ein Konzert zum Gedenken an US-Präsident John F. Kennedy in der Bostoner Heilig-Kreuz-Kathedrale. Von Dennis Speed „Ich war 23 Jahre alt, als ",1,,,
49936,en,19961,2018-11-23,friedrich-schiller-birthday-concert-awakening-the-mind-and-heart,Friedrich Schiller Birthday Concert: Awakening the Mind and Heart,leading-byline,Dennis Speed,3,built,dennis-speed,accept,high,,26,"by Dennis Speed When the G-20 meeting opens in Buenos Aires on November 30, will Ludwig van Beethoven’s Fantasia for Piano, Orchestra and Chorus, Op. 80, be the piece chosen for the opening cere",1,,,
115644,en,160712,2026-03-29,the-issue-of-the-one-humanity-has-to-become-our-battle-cry,‘The Issue of the One Humanity Has To Become Our Battle Cry’,leading-byline,EIR Staff,3,none,,text-only,high,,33,"International Peace Coalition, Week 147 by EIR Staff March 27—The 147th consecutive weekly meeting of the International Peace Coalition (IPC) commenced with a tour d’horizon by Helga Zepp-LaRouche",1,,,
116259,en,160777,2026-04-27,lets-get-real,‘Let’s Get Real.’,leading-byline,EIR staff,3,none,,text-only,high,,33,"International Peace Coalition, Report on #151 by EIR staff April 24—The International Peace Coalition (IPC) commenced its 151st consecutive weekly online meeting with an overview by Schiller Institu",1,,,
119272,,,2026-08-17,u-s-war-machine-is-overextended-but-the-empire-won%ca%bct-go-quietly,"U.S. War Machine Is Overextended, but the Empire Wonʼt Go Quietly",leading-byline,EIR Staff,3,none,,text-only,high,,33,"Report on International Peace Coalition, Week 167 by EIR Staff Aug. 14—The 167th consecutive weekly meeting of the International Peace Coalition (IPC) began with remarks by Helga Zepp-LaRouche, Schi",1,,,
55330,en,20701,2019-08-12,schiller-institut%e2%81%a0e%e2%81%a0-in-china%e2%81%a0-xinjiang-province-china-rejects-all-accusations,Schiller Institut⁠e⁠ in China⁠—Xinjiang Province: China Rejects All Accusations,leading-byline,Christine Bierre,2,built,christine-bierre,accept,high,,26,"by Christine Bierre, Bierrechristine@gmail.com Hardly had the breakthroughs of the Xi-Trump meeting occurred at the G20 Summit in Osaka, Japan than London and its neo-conservative allies, in and o",1,,,
1087,en,1087,2012-12-11,two-opposing-worlds-meet-development-or-death,Two Opposing Worlds Meet; Development or Death,leading-byline,Hussein Askary,2,built,hussein-askary,accept,high,,26,"This article appeared in the September 14, 2012 issue of Executive Intelligence Review. by Hussein Askary September 9, 2012 The Stockholm World Water Week, Aug. 26-31, sponsored by the Swedi",1,,,
55739,en,20755,2019-09-13,the-necessity-of-redefining-sustainable-development-as-sustained-development,The Necessity of Redefining “Sustainable Development” as “Sustained Development”,leading-byline,Hussein Askary and Jason Ross,2,built,hussein-askary|jason-ross,accept,high,Hussein Askary; Jason Ross,26,"[hr toTop=""false"" /] The Belt and Road and Apollo Program: Sources of Inspiration By Hussein Askary and Jason Ross In just a few days, world leaders will gather in New York for the 74 th U.",1,,,
61296,en,21515,2020-07-29,an-outline-for-saving-our-students-educators-and-their-families,"An Outline for Saving Our Students, Educators, and Their Families",leading-byline,Stanley Ezrol,2,none,,text-only,medium,,25,"July 27, 2020 by Stanley Ezrol We want to hear from you! Please send your thoughts, suggestions and indicate how you can help us initiate a discussion to implement our plan to save the school",1,,,
61451,de,21515,2020-07-29,an-outline-for-saving-our-students-educators-and-their-families,"Ein Entwurf zum Schutz unserer Schüler, Lehrer und ihrer Familien",leading-byline,Stanley Ezrol,2,none,,text-only,medium,,25,"Überlegungen, wie in den USA eine Wiedereröffnung der Schulen unter Coronabedingungen ermöglicht werden kann, könnten auch die Diskussion um den Schulbetrieb in Deutschland beleben. Ein Entwurf zu",1,,,
102074,en,159230,2024-04-17,schiller-institute-oasis-plan-april-13-conference-presents-strategic-economic-vision-for-peace-in-southwest-asia-and-beyond,Schiller Institute ‘Oasis Plan’ April 13 Conference Presents Strategic Economic Vision for Peace in Southwest Asia and B,leading-byline,Stewart Battle,2,none,,text-only,medium,,25,"by Stewart Battle April 13—Following the Oct. 7 attack by Hamas on Israel, and the Netanyahu government’s decision to collectively punish Palestinian civilians in retaliation, Helga Zepp-LaRouche, fou",1,,,
102092,de,159230,2024-04-18,eine-konkrete-perspektive-fuer-frieden-durch-wirtschaftliche-entwicklung-in-eurasien,Eine konkrete Perspektive für Frieden durch wirtschaftliche Entwicklung in Eurasien,leading-byline,Stewart Battle,2,none,,text-only,medium,,34,"Von Stewart Battle Ein Bericht über die Konferenz „Der Oasenplan - die LaRouche-Lösung für Frieden durch Entwicklung zwischen Israel und Palästina und ganz Südwestasien“, die am 13. 4. 2024 vom Schill",1,,,
97668,de,158583,2023-07-18,am-rande-eines-neuen-weltkriegs-die-europaeischen-nationen-muessen-mit-dem-globalen-sueden-kooperieren,Am Rande eines neuen Weltkriegs: Die europäischen Nationen müssen mit dem Globalen Süden kooperieren!,trailing-sign,Alberto Prestininzi,1,none,,text-only,medium,,33,"Konferenz des Schiller-Instituts, 8.-9. Juli 2023 Am Rande eines neuen Weltkriegs: Die europäischen Nationen müssen mit dem Globalen Süden kooperieren! In der Rednerliste finden Sie Links zu den separ",1,,,
92442,de,157537,2022-10-29,schafft-eine-globale-massenbewegung-gegen-die-gefahr-eines-atomkriegs,Schafft eine globale Massenbewegung gegen die Gefahr eines Atomkriegs!,leading-byline,Cynthia Rush,1,none,,text-only,medium,Cynthia Rush,34,Von Cynthia Rush Das zweite internationale Seminar aktiver und ehemaliger Parlamentsabgeordneter „Für den Weltfrieden - Stoppt die Atomkriegsgefahr!“ findet bereits ein Echo in der ganzen Welt. Mit 15,1,,,
91614,de,157424,2022-09-29,reaktionen-aus-aller-welt-auf-die-ukrainische-nazi-hitliste-teil-3,Reaktionen aus aller Welt auf die ukrainische Nazi-Hitliste - Teil 3,leading-byline,EIR,1,none,,text-only,high,,34,Von EIR 20. August - Dies ist der dritte Teil der EIR-Zusammenstellung von weltweiten Reaktionen auf die Veröffentlichung einer Schwarzen Liste – im Wesentlichen einer „Hitliste“ – von 72 prominenten ,1,,,
25777,de,17313,2015-05-08,ost-west-dialog-fur-den-aufbau-der-gemeinsamen-zukunft-2,Ost-West-Dialog für den Aufbau der gemeinsamen Zukunft!,leading-byline,Elke Fimmen,1,built,elke-fimmen,accept,high,,33,Von Elke Fimmen „Ost-West-Dialog“ – so lautete das diesjährige Thema des von der Agentur Art-Assemblee organisierten IV. Kultur- und Business-Forums. Zu der hochrangigen Veranstaltung vom 24.-26. A,1,,,
93213,de,157653,2022-12-01,ehemalige-kolonisatoren-jetzt-kolonisiert,Ehemalige Kolonisatoren jetzt kolonisiert,leading-byline,Ex-Präsident Donald Ramotar,1,none,,text-only,medium,Donald Ramotar | former President of Guyana,34,"Von Ex-Präsident Donald Ramotar Die militärischen Operationen Rußlands in der Ukraine bringen viele Dinge ans Licht, die den meisten Völkern der Welt verborgen geblieben sind. Eines davon ist der wahr",1,,,
93482,de,157701,2022-12-12,mexikos-journalistenclub-ehrt-schiller-institut-mit-preis-fuer-meinungsfreiheit-2,Mexikos Journalistenclub ehrt Schiller-Institut mit Preis für Meinungsfreiheit,leading-byline,Gerardo Castilleja Chávez and Gretchen Small,1,partial,gretchen-small,,low,,33,"Von Gerardo Castilleja Chávez und Gretchen Small Der Journalistenclub von Mexiko hat die Ergebnisse seines prestigeträchtigen 70. nationalen und internationalen Journalistenwettbewerbs bekanntgegeben,",1,,,
52688,de,20335,2019-03-27,warum-larouches-rehabilitierung-fur-deutschland-wichtig-ist,Warum LaRouches Rehabilitierung für Deutschland wichtig ist,leading-byline,Harley Schlanger,1,built,harley-schlanger,accept,high,,28,"Von Harley Schlanger Es wäre nicht verwunderlich, wenn viele Menschen in Deutschland verwirrt sind und sich fragen, was genau in den Vereinigten Staaten mit den Ermittlungen gegen Präsident Trump ",1,,,
84610,de,156261,2022-02-07,internetseminar-10-2-2022-die-humanitaere-krise-in-afghanistan-auf-dem-weg-zu-einer-langfristigen-loesung,"Internetseminar, 10.2. 2022 - „Die humanitäre Krise in Afghanistan: Auf dem Weg zu einer langfristigen Lösung“",trailing-sign,Iwan Safrantschuk,1,none,,text-only,medium,,34,"Das Seminar wird am 10. Februar 2022 ab 14.00 Uhr live in englisch auf unten stehendem Videolink ausgestrahlt. Lesen Sie Helga Zepp-LaRouches Rede ""Afghanistan: eine Hölle auf Erden"" hier . „Wir müs",1,,,
59849,de,21308,2020-06-09,former-amb-of-burundi-to-the-u-s-get-their-knee-off-larouches-neck-%e2%80%af,"Ehemaliger Botschafter von Burundi in den USA: „Nehmt euer Knie von LaRouches Hals""",leading-byline,Jacques Bacamurwanko,1,none,,text-only,medium,Jacques Bacamurwanko | ehem. Botschafter Burundis in den USA,25,"Ein Aufruf zur Rehabilitierung von Lyndon LaRouche Von Jacques Bacamurwanko Als Reaktion auf das schreckliche Verbrechen, das in Minneapolis an George Floyd begangen wurde, erhielten wir die folgende ",1,,,
85629,de,156453,2022-03-11,jacques-cheminade-warum-die-ukraine-nicht-der-europaeischen-union-beitreten-sollte,Jacques Cheminade: Warum die Ukraine nicht der Europäischen Union beitreten sollte,leading-byline,Jacques Cheminade,1,built,jacques-cheminade,accept,high,Jacques Cheminade,34,"Von Jacques Cheminade Am 7. März begann die Europäische Union mit der Prüfung der Beitrittsanträge der Ukraine, Georgiens und Moldawiens, die nach der russischen Militäroperation gegen die Ukraine ein",1,,,
55109,en,20675,2019-07-31,houston-community-meeting-mobilizes-for-project-artemis-and-beyond,Houston Community Meeting Mobilizes for Project Artemis and Beyond,leading-byline,Kesha Rogers and Brian Lantz,1,partial,kesha-rogers,,low,,26,"by Kesha Rogers and Brian Lantz ”Houston, Shackleton Base Here: Artemis 3 has landed!” You may be saying, “What? What is Shackleton Base? Isn’t it Tranquility? Artemis 3 has landed? I thought it w",1,,,
72199,de,154035,2021-04-14,mit-vereinten-kraeften-gegen-pandemie-und-hungersnot,Mit vereinten Kräften gegen Pandemie und Hungersnot,leading-byline,Lynne Speed,1,none,,text-only,medium,,34,"Komitee für die Coincidentia Oppositorum von Lynne Speed 11. April - Die Welt hat nun einen neuen, schrecklichen Meilenstein erreicht: weltweit mehr als drei Millionen Todesfälle durch COVID-19. Da di",1,,,
92438,de,157535,2022-10-29,jugendkonferenz-baut-ein-neues-paradigma-besiegt-den-gruenen-faschismus,"Jugendkonferenz: Baut ein neues Paradigma, besiegt den grünen Faschismus",leading-byline,Marcia Merry Baker,1,built,marcia-merry-baker,accept,high,,34,"Von Marcia Merry Baker Das Schiller-Institut veranstaltete am 15. Oktober im New Yorker Stadtteil Manhattan eine eintägige internationale Konferenz mit dem Titel „Baut ein neues Paradigma, besiegt den",1,,,
114120,de,160554,2026-01-12,eine-westfaelische-friedensordnung-fuer-suedwestasien,Eine Westfälische Friedensordnung für Südwestasien,leading-byline,Michelle Rasmussen,1,none,,text-only,medium,Michelle Rasmussen; Manuel Hassassian | Palestinian Ambassador,33,"Von Michelle Rasmussen Ein Seminar in Kopenhagen befaßte sich damit, wie durch wirtschaftliche Entwicklung endlich Frieden in Palästina, Israel und den Nachbarländern geschaffen werden kann. Das Schil",1,,,
33017,en,17949,2016-02-25,ukrainian-government-in-chaos-leftist-opposition-appeals-against-police-state-repression,"Ukrainian Government in Chaos, Leftist Opposition Appeals against Police-State Repression",leading-byline,Rachel Douglas,1,built,rachel-douglas,accept,high,,33,"by Rachel Douglas 23 Feb.—With Russian President Vladimir Putin’s dramatic Feb. 22 announcement of agreement between Russia and the United States on joint enforcement of a ceasefire in Syria, it i",1,,,
92780,de,157586,2022-11-13,aussichten-fuer-eine-auf-fusionsenergie-basierende-wirtschaft-fuer-die-brics-staaten-und-ihre-partner,Aussichten für eine auf Fusionsenergie basierende Wirtschaft für die BRICS-Staaten und ihre Partner,leading-byline,Richard A. Black,1,none,,text-only,medium,,34,Von Richard A. Black Richard A. Black ist der Vertreter des Schiller-Instituts bei den Vereinten Nationen in New York. Die folgende Rede hielt er auf der „Internationalen wissenschaftlichen und prakti,1,,,
91162,en,157363,2022-09-09,conference-inspiring-humanity-to-survive-the-greatest-crisis-in-world-history,Conference: Inspiring Humanity to Survive the Greatest Crisis in World History,trailing-sign,Schiller Institute,1,person-map,schiller-institute,accept,medium,,25,"On the 100th Anniversary of Lyndon LaRouche's Birth Saturday, September 10, 2022 Panel 1 — 10am EDT, 4pm CET How to Inspire Humanity to Survive the Greatest Crisis in World History https://youtu.be/4F",1,,,
112952,en,160412,2025-11-07,live-nov-8-9-international-conference-the-emancipation-of-africa-and-the-world-majority-a-challenge-for-europe,"Live - Nov 8/9 international conference: The Emancipation of Africa and the World Majority, A Challenge for Europe",trailing-sign,Schiller Institute International,1,none,,text-only,high,,33,"On Saturday, November 8, in Paris, we invite you to an international gathering. In this context, we invited representatives from a delegation of the International Schiller Institute . Committed citiz",1,,,
54366,en,20583,2019-06-26,schiller-institutes-sebastien-perimony-goes-to-ivory-coast-angola,Schiller Institute's Sébastien Périmony Goes to Ivory Coast & Angola,leading-byline,Sébastien Périmony,1,built,sebastien-perimony,accept,high,,26,"by Sébastien Périmony, @SebPerimony Saturday, June 15, 2019, a conference on the New Silk Road was held at the headquarters of the Félix Houphouët-Boigny Foundation for Peace Research in Yamo",1,,,
105345,de,159652,2024-11-10,engagement-fuer-den-frieden-im-globalen-sueden-wird-geschichte-geschrieben,Engagement für den Frieden: Im Globalen Süden wird Geschichte geschrieben,leading-byline,Tobias Faku,1,none,,text-only,medium,,33,Von Tobias Faku Eine Delegation des Schiller-Instituts besuchte anläßlich des Internationalen Tags des Friedens China. Vom 19. bis 21. September veranstaltete die Chinesische Gesellschaft für Frieden ,1,,,
32356,en,17651,2015-10-12,zepp-larouche-presents-eirs-new-silk-road-report-at-beijing-symposium,Zepp-LaRouche Presents EIR's New Silk Road Report at Beijing Symposium,leading-byline,William Jones,1,none,,text-only,medium,,33,"by William Jones [one_half] The Chinese edition of the EIR report, “The New Silk Road Becomes the World Land-Bridge” was officially presented by Helga Zepp-LaRouche, the founder of the Schill",1,,,
