legacy_id,title,current_type,status,date,lang,slug,proposed_type,confidence,decided_by,topics,region,campaign,series,person_hints,auto_apply,final_type,reviewer_note,note
74405,Call For Action To Address World Health Care Crisis,post,publish,2021-05-17,en,call-for-action-to-address-world-health-care-crisis,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74424,Bolivian President Arce: Only a Global Solution Can Defeat COVID Pandemic,post,publish,2021-05-17,en,bolivian-president-arce-only-a-global-solution-can-defeat-covid-pandemic,article,high,llm,Health & Food Security,Ibero-America,,,Luis Arce Catacora | President of Bolivia,TRUE,,,
74442,Bolivianischer Präsident Arce: Nur eine globale Lösung kann die COVID-Pandemie besiegen,post,publish,2021-05-17,de,bolivianischer-praesident-arce-nur-eine-globale-loesung-kann-die-covid-pandemie-besiegen,article,high,llm,Health & Food Security,Ibero-America,,,Luis Arce Catacora | Präsident Boliviens,TRUE,,,German version of id 74424
74457,Newsletter des internationalen Schiller-Instituts,page,publish,2021-05-23,de,newsletter-des-internationalen-schiller-instituts,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74487,"Reconstruction And Development, Not War, Is The Key To Security In Southwest Asia",post,publish,2021-05-18,en,reconstruction-and-development-not-war-is-the-key-to-security-in-southwest-asia,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74501,South Africa’s DIRCO Posts ‘China’s Shared Future for Mankind’,post,publish,2021-05-18,en,south-africas-dirco-posts-chinas-shared-future-for-mankind,article,high,auto,New Silk Road & Great Projects; (General news — retire; topic from co-cats),Africa,,,,TRUE,,,deterministic: default (least-disruptive)
74513,The Great Task of Real Infrastructure: Modern Healthcare Systems in Every Nation,post,publish,2021-05-18,en,the-great-task-of-real-infrastructure-modern-healthcare-systems-in-every-nation,article,high,llm,Health & Food Security; Physical Economy,,Coincidence of Opposites,,,TRUE,,,
74530,The Green New Deal Is a Malthusian Killer: We Need REAL INFRASTRUCTURE,post,publish,2021-05-19,en,the-green-new-deal-is-a-malthusian-killer-we-need-real-infrastructure,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74533,Mark Carney: Africa Will Get Rich with Carbon Offsets by Rejecting Development,post,publish,2021-05-19,en,mark-carney-africa-will-get-rich-with-carbon-offsets-by-rejecting-development,article,high,auto,Energy & Environment; (General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
74545,"China Points to Promethean Nature of Space Exploration--""To Light Up Human Civilization""",post,publish,2021-05-19,en,china-points-to-promethean-nature-of-space-exploration-to-light-up-human-civilization,article,high,auto,Science & Space; (General news — retire; topic from co-cats),Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
74558,Die große Herausforderung echter Infrastruktur: Moderne Gesundheitssysteme für alle Nationen,post,publish,2021-05-20,de,die-grosse-herausforderung-echter-infrastruktur-moderne-gesundheitssysteme-fuer-alle-nationen,article,high,llm,Health & Food Security; Physical Economy,,Coincidence of Opposites,,,TRUE,,,German version of id 74513
74562,Mark Carney: Afrika wird „reich“ durch Emissionsausgleich und Entwicklungsverzicht,post,publish,2021-05-20,de,mark-carney-afrika-wird-reich-durch-emissionsausgleich-und-entwicklungsverzicht,article,high,auto,Energy & Environment; (General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
74564,Chinas prometheische Einstellung zur Weltraumforschung,post,publish,2021-05-20,de,chinas-prometheische-einstellung-zur-weltraumforschung,article,high,auto,New Paradigm; Science & Space,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
74566,"Putin Gives Another Lesson in Statecraft: the Satanic ""Rules-Based Order"" Must Be Rejected!",post,publish,2021-05-20,en,putin-gives-another-lesson-in-statecraft-the-satanic-rules-based-order-must-be-rejected,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74569,"Putin Tells Ambassadors, the Pathway to Peace Lies Through ‘Love for Humanity’",post,publish,2021-05-20,en,putin-tells-ambassadors-the-pathway-to-peace-lies-through-love-for-humanity,article,high,auto,Peace & Strategy; (General news — retire; topic from co-cats),Eurasia,,,,TRUE,,,deterministic: default (least-disruptive)
74571,Video: The Schiller Institute: Peace through development,post,publish,2021-05-20,en,video-the-schiller-institute-peace-through-development,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74585,"Südafrikas Außenministerium veröffentlicht ""Chinas gemeinsame Zukunft für die Menschheit"".",post,publish,2021-05-20,de,suedafrikas-aussenministerium-veroeffentlicht-chinas-gemeinsame-zukunft-fuer-die-menschheit,article,high,auto,Physical Economy & Development; (General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
74598,Are We Deserving of the Future’s Gratitude?,post,publish,2021-05-20,en,are-we-deserving-of-the-futures-gratitude,article,high,llm,Peace & Strategy; New Paradigm,,Coincidence of Opposites,,Helga Zepp-LaRouche,TRUE,,,
74618,"Putin: Der Weg zum Frieden liegt in der ""Liebe zur Menschlichkeit“",post,publish,2021-05-21,de,putin-der-weg-zum-frieden-liegt-in-der-liebe-zur-menschlichkeit,article,high,auto,New Silk Road & Great Projects; Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
74620,Wachsender Widerstand gegen Malthusianismus und Krieg,post,publish,2021-05-21,de,wachsender-widerstand-gegen-malthusianismus-und-krieg,article,high,auto,Energy & Environment; New Silk Road & Great Projects,,Coincidence of Opposites,,,TRUE,,,deterministic: default (least-disruptive)
74630,Friday Questions: Can the method of the Coincidence of Opposites Be Applied to Bring Peace to Southwest Asia?,post,publish,2021-05-21,en,friday-questions-can-the-method-of-the-coincidence-of-opposites-be-applied-to-bring-peace-to-southwest-asia,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74632,"Facing U.S. Sanctions Threat, El Salvador Turns to China and Russia for Support For Its Sovereign Development",post,publish,2021-05-21,en,facing-u-s-sanctions-threat-el-salvador-turns-to-china-and-russia-for-support-for-its-sovereign-development,article,high,auto,(General news — retire; topic from co-cats); New Silk Road & Great Projects,Ibero-America,,,,TRUE,,,deterministic: default (least-disruptive)
74634,"Webcast: A ""Different Approach"" from Russia and China Threatens the Globalist Oligarch's Great Reset and Green New Deal",post,publish,2021-05-21,en,webcast-a-different-approach-from-russia-and-china-threatens-the-globalist-oligarchs-great-reset-and-green-new-deal,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74646,"Webcast: Ein ""anderer Ansatz"" bedroht den Great Reset der globalistischen Oligarchen",post,publish,2021-05-21,de,webcast-ein-anderer-ansatz-bedroht-den-great-reset-der-globalistischen-oligarchen,si_video,high,auto,Energy & Environment,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
74660,"Putin and Xi Jointly Launch Construction of Four Nuclear Plants in China, Emphasize “Innovation-Based Development”",post,publish,2021-05-21,en,putin-and-xi-jointly-launch-construction-of-four-nuclear-plants-in-china-emphasize-innovation-based-development,article,high,auto,(General news — retire; topic from co-cats); New Silk Road & Great Projects,Eurasia,,,,TRUE,,,deterministic: default (least-disruptive)
74672,"Angesichts der drohenden US-Sanktionen wendet sich El Salvador an China und Rußland, um Unterstützung für seine souveräne Entwicklung zu erhalten",post,publish,2021-05-22,de,angesichts-der-drohenden-us-sanktionen-wendet-sich-el-salvador-an-china-und-russland-um-unterstuetzung-fuer-seine-souveraene-entwicklung-zu-erhalten,article,high,auto,New Silk Road & Great Projects; (General news — retire; topic from co-cats),Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
74674,Putin und Xi starten gemeinsam den Bau von vier Kernkraftwerken in China und betonen „innovationsbasierte Entwicklung“,post,publish,2021-05-22,de,putin-und-xi-starten-gemeinsam-den-bau-von-vier-kernkraftwerken-in-china-und-betonen-innovationsbasierte-entwicklung,article,high,auto,Energy & Environment; New Silk Road & Great Projects,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
74692,Beethoven: Sparks of Joy!,post,publish,2021-05-23,en,beethoven-sparks-of-joy-56,article,high,auto,(General news — retire; topic from co-cats); Classical Culture,,,Daily Beethoven,,TRUE,,,deterministic: default (least-disruptive)
74697,Petition: Lyndon LaRouche rehabilitieren,page,publish,2021-05-24,de,petition-lyndon-larouche-rehabilitieren,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74711,Harley Schlanger Update: Are the Common Aims for Mankind Attainable?,post,publish,2021-05-24,en,harley-schlanger-update-are-the-common-aims-for-mankind-attainable,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74713,Harley Schlanger Update: Are the Common Aims for Mankind Attainable?,post,publish,2021-05-24,en,harley-schlanger-update-are-the-common-aims-for-mankind-attainable,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74715,Harley Schlanger Update: The Biden Agenda: Hyperinflation and War?,post,publish,2021-05-25,en,harley-schlanger-update-the-biden-agenda-hyperinflation-and-war,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74717,Das Komitee für die Coincidentia Oppositorum,page,publish,2021-05-26,de,das-komitee-fuer-die-coincidentia-oppositorum,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74741,"Petition: Dringender Appell an Trump, Xi, Putin und Modi: Setzen Sie umgehend LaRouches Vier Gesetze um!",page,publish,2021-05-26,de,petition-dringender-appell-an-trump-xi-putin-und-modi-setzen-sie-umgehend-larouches-vier-gesetze-um,si_statement,high,llm,Physical Economy; Health & Food Security,Global,,,Helga Zepp-LaRouche,TRUE,,,petition page; same appeal as post id 57909
74757,Coronavirus-Petition: Für eine Weltgesundheitsinfrastruktur,page,publish,2021-05-26,de,coronavirus-petition-fuer-eine-weltgesundheitsinfrastruktur,si_statement,high,llm,Health & Food Security; Physical Economy,Global,,,,TRUE,,,petition page; same text as post id 59156
74762,"Petition: Alle Nationen müssen sich zusammentun, um die Pandemie, die wirtschaftliche Depression und die Kriegsgefahr zu stoppen",page,publish,2021-05-26,de,petition-alle-nationen-muessen-sich-zusammentun-um-die-pandemie-die-wirtschaftliche-depression-und-die-kriegsgefahr-zu-stoppen,si_statement,high,llm,Peace & Strategy; Health & Food Security,Global,,,Helga Zepp-LaRouche,TRUE,,,petition page; same text as post id 61757
74767,Resolution zum Beethoven-Jahr,page,publish,2021-05-26,de,resolution-zum-beethoven-jahr,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74772,Weltweiter Widerstand gegen globalen Faschismus: Stoppt die Machtergreifung der Zentralbanken!,page,publish,2021-05-26,de,weltweiter-widerstand-gegen-globalen-faschismus-stoppt-die-machtergreifung-der-zentralbanken,si_statement,medium,llm,Physical Economy; Energy & Environment,Global,Stop Green Fascism,,,FALSE,,,resolution page; same text as post id 64616
74776,"Harley Schlanger Update: Regime Change Plotters Targeting Syria, Belarus, as well as Russia and China",post,publish,2021-05-26,en,harley-schlanger-update-regime-change-plotters-targeting-syria-belarus-as-well-as-russia-and-china,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74779,"Harley Schlanger Update: The Insanity of the ""Infrastructure Debate"" in the U.S.",post,publish,2021-05-27,en,harley-schlanger-update-the-insanity-of-the-infrastructure-debate-in-the-u-s,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74781,"Interview with Mayor Amable de Jesús Hernández, San José Colinas, Honduras",post,publish,2021-05-27,en,interview-with-mayor-amable-de-jesus-hernandez-san-jose-colinas-honduras,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
74803,Cuba Vaccinated One Million People With COVID Vaccine; Plans to Immunize Entire Adult Population This Year,post,publish,2021-05-27,en,cuba-vaccinated-one-million-people-with-covid-vaccine-plans-to-immunize-entire-adult-population-this-year,article,high,auto,(General news — retire; topic from co-cats); Physical Economy & Development,Ibero-America,,,,TRUE,,,deterministic: default (least-disruptive)
74815,"WHO Dir. Denounces ""Scandalous"" Vaccine Inequity, Warns the Pandemic Is Not Over",post,publish,2021-05-27,en,who-dir-denounces-scandalous-vaccine-inequity-warns-the-pandemic-is-not-over,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,,,,,TRUE,,,deterministic: default (least-disruptive)
74828,Harvard Scientist: Space Exploration Uplifts and Gives Meaning to Humans’ Lives,post,publish,2021-05-27,en,harvard-scientist-space-exploration-uplifts-and-gives-meaning-to-humans-lives,article,high,auto,Science & Space; (General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
74841,"Forget Geopolitics: Save Lives With Vaccines, Ibero-American Experts Tell Atlantic Council",post,publish,2021-05-27,en,forget-geopolitics-save-lives-with-vaccines-ibero-american-experts-tell-atlantic-council,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,North America,,,,TRUE,,,deterministic: default (least-disruptive)
74857,Harley Schlanger Update: End the Era of Geopolitical Confrontation,post,publish,2021-05-28,en,harley-schlanger-update-end-the-era-of-geopolitical-confrontation,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
74861,“China Speed” in the Vaccination Effort,post,publish,2021-05-28,en,china-speed-in-the-vaccination-effort,article,high,auto,(General news — retire; topic from co-cats); Physical Economy & Development,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
74873,Honduran Mayors Explain Success in Appeal to El Salvador for Vaccines,post,publish,2021-05-28,en,honduran-mayors-explain-success-in-appeal-to-el-salvador-for-vaccines,article,high,auto,(General news — retire; topic from co-cats); Physical Economy & Development,Ibero-America,,,,TRUE,,,deterministic: default (least-disruptive)
74922,"Dr. Joycelyn Elders, on Caribbean Facebook Forum on Health Security",post,publish,2021-05-28,en,dr-joycelyn-elders-on-caribbean-facebook-forum-on-health-security,article,high,llm,Health & Food Security,Ibero-America,Coincidence of Opposites,,Joycelyn Elders | former U.S. Surgeon General; Kirk Meighoo,TRUE,,,
74953,Webcast: Putin–Biden Summit: Potential Step in the Right Direction,post,publish,2021-05-29,en,putin-biden-summit-potential-step-in-the-right-direction,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
74957,Webcast: Putin-Biden-Gipfeltreffen - Potentieller Schritt in die richtige Richtung,post,publish,2021-05-29,de,webcast-putin-biden-gipfeltreffen-potentieller-schritt-in-die-richtige-richtung,si_video,high,auto,Peace & Strategy,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
74972,"""Chinesisches Tempo"" bei der Impfung",post,publish,2021-05-30,de,chinesisches-tempo-bei-der-impfung,article,high,auto,(General news — retire; topic from co-cats); Physical Economy & Development,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
74974,Dr. Joycelyn Elders spricht auf karibischem Facebook-Forum zur Gesundheitssicherheit,post,publish,2021-05-30,de,dr-joycelyn-elders-spricht-auf-karibischem-facebook-forum-zur-gesundheitssicherheit,article,high,auto,Physical Economy & Development; (General news — retire; topic from co-cats),,Coincidence of Opposites,,,TRUE,,,deterministic: default (least-disruptive)
74976,Argentina to Sign MOU Joining the Belt and Road Initiative As Soon As Possible,post,publish,2021-05-30,en,argentina-to-sign-mou-joining-the-belt-and-road-initiative-as-soon-as-possible,article,high,auto,New Silk Road & Great Projects; (General news — retire; topic from co-cats),Ibero-America,,,,TRUE,,,deterministic: default (least-disruptive)
74988,"Italian Scientists Praise Russian and Chinese Climate Models, Blast Coming IPCC Report",post,publish,2021-05-30,en,italian-scientists-praise-russian-and-chinese-climate-models-blast-coming-ipcc-report,article,high,auto,Energy & Environment; (General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
75000,International Groups Rally to Help Cuba Get Syringes To Vaccinate Population,post,publish,2021-05-30,en,international-groups-rally-to-help-cuba-get-syringes-to-vaccinate-population,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,Ibero-America,,,,TRUE,,,deterministic: default (least-disruptive)
75012,Video: Das Schiller-Institut: Frieden durch Entwicklung,post,publish,2021-05-31,de,video-das-schiller-institut-frieden-durch-entwicklung,article,low,llm,New Paradigm,,,,Helga Zepp-LaRouche; Lyndon LaRouche,FALSE,,,institutional intro video post; same video embedded on 'Über uns' page (id 1666)
75014,Wer hält die Schnüre bei der NATO-Sprechpuppe? Grüne entlarven sich als koloniale Kriegspartei,post,publish,2021-05-31,de,wer-haelt-die-schnuere-bei-der-nato-sprechpuppe-gruene-entlarven-sich-als-koloniale-kriegspartei,article,high,llm,Energy & Environment; Peace & Strategy,Europe,Stop Green Fascism,,Helga Zepp-LaRouche,TRUE,,,
75016,"WHO-Direktor prangert „skandalöse“ Impfstoff-Ungerechtigkeit an und warnt, die Pandemie sei noch nicht vorbei",post,publish,2021-05-31,de,who-direktor-prangert-skandaloese-impfstoff-ungerechtigkeit-an-und-warnt-die-pandemie-sei-noch-nicht-vorbei,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,,,,,TRUE,,,deterministic: default (least-disruptive)
75018,"Kuba hat eine Million Menschen mit seinem COVID-Impfstoff geimpft; plant, die gesamte erwachsene Bevölkerung in diesem Jahr zu impfen",post,publish,2021-05-31,de,kuba-hat-eine-million-menschen-mit-seinem-covid-impfstoff-geimpft-plant-die-gesamte-erwachsene-bevoelkerung-in-diesem-jahr-zu-impfen,article,high,auto,(General news — retire; topic from co-cats); Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
75020,"Lateinamerikanische Experten drängen den Atlantic Council: Weg mit Geopolitik, her mit Impfstoffen, um Leben zu retten!",post,publish,2021-05-31,de,lateinamerikanische-experten-draengen-den-atlantic-council-weg-mit-geopolitik-her-mit-impfstoffen-um-leben-zu-retten,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
75022,"Harvard-Wissenschaftler sagt, daß die Erforschung des Weltraums den Menschen erhebe und seinem Leben einen Sinn gebe",post,publish,2021-05-31,de,harvard-wissenschaftler-sagt-dass-die-erforschung-des-weltraums-den-menschen-erhebe-und-seinem-leben-einen-sinn-gebe,article,high,auto,(General news — retire; topic from co-cats); Science & Space,,,,,TRUE,,,deterministic: default (least-disruptive)
75027,"Don't Fall for the Lies Coming from the Networks Behind the ""Endless Wars"" and the Russiagate Regime Change Coup",post,publish,2021-06-01,en,dont-fall-for-the-lies-coming-from-the-networks-behind-the-endless-wars-and-the-russiagate-regime-change-coup,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75029,China Launches Tianzhou Cargo Ship Which Docks With the Space Station,post,publish,2021-06-01,en,china-launches-tianzhou-cargo-ship-which-docks-with-the-space-station,article,high,auto,Science & Space; Physical Economy & Development,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
75041,Another Advance Toward Fusion Power in China's EAST Tokamak,post,publish,2021-06-01,en,another-advance-toward-fusion-power-in-chinas-east-tokamak,article,high,auto,Physical Economy & Development,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
75057,"China startet das Frachtschiff Tianzhou, das erfolgreich an Raumstation andockt",post,publish,2021-06-02,de,china-startet-das-frachtschiff-tianzhou-das-erfolgreich-an-raumstation-andockt,article,high,auto,Science & Space,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
75059,Ein weiterer Fortschritt hin zur Fusionsenergie in Chinas EAST-Tokamak,post,publish,2021-06-02,de,ein-weiterer-fortschritt-hin-zur-fusionsenergie-in-chinas-east-tokamak,article,high,auto,,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
75061,"Globalist Central Bankers Are Out To Destroy Concept Of ""National Sovereignty""",post,publish,2021-06-02,en,globalist-central-bankers-are-out-to-destroy-concept-of-national-sovereignty,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75063,"Internationale Schiller-Institut Internetkonferenz, 26. u. 27. Juni 2021",page,publish,2021-06-02,de,internationale-schiller-institut-internetkonferenz-26-u-27-juni-2021,page,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75094,Webcast: Increasing Density of False Narratives from War Party Proliferate Preceding Upcoming Summits,post,publish,2021-06-02,en,increasing-density-of-false-narratives-from-war-party-proliferate-preceding-upcoming-summits,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
75096,ZUNEHMENDE DICHTE FALSCHER ERZÄHLUNGEN DER KRIEGSPARTEI IM VORFELD DER BEVORSTEHENDEN GIPFELTREFFEN,post,publish,2021-06-02,de,zunehmende-verdichtung-falscher-narrative-im-vorfeld-der-bevorstehenden-gipfeltreffen,si_video,high,auto,Energy & Environment; Peace & Strategy,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
75150,"Pre-Summit Events Target Russia, China",post,publish,2021-06-03,en,pre-summit-events-target-russia-china,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75156,"Sanctions, the Rules-Based Order, and Dangerous Hypocrisy",post,publish,2021-06-04,en,sanctions-the-rules-based-order-and-dangerous-hypocrisy,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75160,"Valdai Club at SPIEF: ""Weaponized Dollar"" Forcing World To Flee the Dollar",post,publish,2021-06-05,en,valdai-club-at-spief-weaponized-dollar-forcing-world-to-flee-the-dollar,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75182,Ibero-America Looks to Eurasian Economic Union for Economic Ties,post,publish,2021-06-05,en,ibero-america-looks-to-eurasian-economic-union-for-economic-ties,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75197,"Valdai Club bei St. Petersburger Wirtschaftsforum: „Dollar als Waffe“ zwingt die Welt, diese Währung zu verlassen",post,publish,2021-06-05,de,valdai-club-bei-st-petersburger-wirtschaftsforum-dollar-als-waffe-zwingt-die-welt-diese-waehrung-zu-verlassen,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75202,Lateinamerika wendet sich zwecks wirtschaftlicher Beziehungen Eurasischer Wirtschaftsunion zu,post,publish,2021-06-05,de,lateinamerika-wendet-sich-zwecks-wirtschaftlicher-beziehungen-eurasischer-wirtschaftsunion-zu,article,high,llm,Physical Economy,Ibero-America,,,,TRUE,,,
75212,Climate Scientist Asserts ‘Climate Emergency’ Is All About Finance,post,publish,2021-06-07,en,climate-scientist-asserts-climate-emergency-is-all-about-finance,article,high,auto,Energy & Environment; Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
75224,Chinese Foreign Ministry Exposes Michael Gordon's Wuhan Lies as War Provocation,post,publish,2021-06-07,en,chinese-foreign-ministry-exposes-michael-gordons-wuhan-lies-as-war-provocation,article,high,auto,Peace & Strategy,,,,,TRUE,,,deterministic: default (least-disruptive)
75236,Is the U.S. Now Following the Footsteps of the Soviet Union?,post,publish,2021-06-07,en,is-the-u-s-now-following-the-footsteps-of-the-soviet-union,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75238,"Klima-Wissenschaftler erklärt, beim 'Klima-Notstand' ginge es nur um Finanzen",post,publish,2021-06-07,de,klima-wissenschaftler-erklaert-beim-klima-notstand-ginge-es-nur-um-finanzen,article,high,auto,Energy & Environment,,,,,TRUE,,,deterministic: default (least-disruptive)
75243,Chinesisches Außenministerium entlarvt Michael Gordons Wuhan-Lügen als Kriegsprovokation,post,publish,2021-06-07,de,chinesisches-aussenministerium-entlarvt-michael-gordons-wuhan-luegen-als-kriegsprovokation,article,high,auto,Peace & Strategy,Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
75245,Are There Any Adults Left in the Room????,post,publish,2021-06-08,en,are-there-any-adults-left-in-the-room,si_video,high,auto,,,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75304,"Will the Upcoming Summits Offer Solutions, or More Dangerous Crises?",post,publish,2021-06-09,en,will-the-upcoming-summits-offer-solutions-or-more-dangerous-crises,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75309,"Stop the Swindles Run by the Fed and the ""Too Big to Fail Banks"" -- Restore Glass Steagall Bank Regulation!",post,publish,2021-06-10,en,stop-the-swindles-run-by-the-fed-and-the-too-big-to-fail-banks-restore-glass-steagall-bank-regulation,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75314,Friday's REALLY BIG Questions: Will British Geopoliticians Control Over Biden Lead to War with Russia? Can Peace Be Achieved Between Israel and Palestine?,post,publish,2021-06-11,en,fridays-really-big-questionswill-british-geopoliticians-control-over-biden-lead-to-war-with-russia-can-peace-be-achieved-between-israel-and-palestine,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75318,"Second ""Dialogue on Climate"" Webinar in Italy",post,publish,2021-06-11,en,second-dialogue-on-climate-webinar-in-italy,article,high,auto,Energy & Environment; Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
75332,"China Constructs a Mobile Covid-testing Lab in Ten Hours, Capable of One Million Tests/Day",post,publish,2021-06-11,en,china-constructs-a-mobile-covid-testing-lab-in-ten-hours-capable-of-one-million-tests-day,article,high,auto,Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
75356,"Live event: Sanctions Are Killers, and Are Driving the World Away from the U.S. and the Dollar",post,publish,2021-06-12,en,live-event-sanctions-are-killers-and-are-driving-the-world-away-from-the-u-s-and-the-dollar,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75369,Zweites Webinar zum „Klimadialog“ in Italien,post,publish,2021-06-13,de,zweites-webinar-zum-klimadialog-in-italien,article,high,auto,Energy & Environment,Europe,,,,TRUE,,,deterministic: default (least-disruptive)
75372,China baut mobiles Covid-Testlabor für 1 Million Tests pro Tag innerhalb von zehn Stunden,post,publish,2021-06-13,de,china-baut-mobiles-covid-testlabor-fuer-1-million-tests-pro-tag-innerhalb-von-zehn-stunden,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
75376,WHO Director General: G7 Health Declaration Is Insufficient,post,publish,2021-06-14,en,who-director-general-g7-health-declaration-is-insufficient,article,high,auto,Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
75380,World Food Program Director David Beasley Sounds the Alarm on Famine in Ethiopia,post,publish,2021-06-14,en,world-food-program-director-david-beasley-sounds-the-alarm-on-famine-in-ethiopia,article,high,auto,Physical Economy & Development,,,,,TRUE,,,deterministic: default (least-disruptive)
75385,Global Banksters Issue Orders in G7 Communique -- Who Will Obey These Orders?,post,publish,2021-06-14,en,global-banksters-issue-orders-in-g7-communique-who-will-obey-these-orders,si_video,high,auto,(General news — retire; topic from co-cats),,,Schlanger Daily Update,,TRUE,,,deterministic: webcast/video category
75387,"Video: Will Human History End Now in a Tragedy, or Triumph in a New Paradigm? Learn from Nicholas of Cusa",post,publish,2021-06-14,en,will-human-history-end-now-in-a-tragedy-or-triumph-in-a-new-paradigm-learn-from-nicholas-of-cusa,si_video,high,auto,,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
75400,China Space Agency Lays Out Exploration Plans,post,publish,2021-06-14,en,china-space-agency-lays-out-exploration-plans,article,high,auto,Science & Space,,,,,TRUE,,,deterministic: default (least-disruptive)
